Date,ALI=F,BZ=F,CC=F,CL=F,CT=F,GC=F,GF=F,HE=F,HG=F,HO=F,KC=F,LE=F,NG=F,OJ=F,PA=F,PL=F,RB=F,SB=F,SI=F,TIO=F,ZC=F,ZS=F,ZW=F
2022-06-01,2692.25,116.29000091552734,2524.0,115.26000213623047,136.05999755859375,1843.300048828125,169.72500610351562,109.80000305175781,4.329999923706055,4.1433000564575195,239.4499969482422,132.8000030517578,8.696000099182129,180.35000610351562,1991.800048828125,997.2000122070312,4.071599960327148,19.440000534057617,21.884000778198242,136.9499969482422,731.25,1690.25,1041.25
2022-06-02,2692.0,117.61000061035156,2485.0,116.87000274658203,139.11000061035156,1866.5,172.9499969482422,110.05000305175781,4.553999900817871,4.208399772644043,238.25,133.625,8.484999656677246,180.25,2036.5,1029.199951171875,4.190899848937988,19.350000381469727,22.253999710083008,142.35000610351562,730.25,1729.25,1058.25
2022-06-03,2692.0,119.72000122070312,2469.0,118.87000274658203,138.17999267578125,1845.4000244140625,173.875,110.19999694824219,4.477499961853027,4.280300140380859,232.39999389648438,133.60000610351562,8.52299976348877,180.6999969482422,1975.4000244140625,1017.2000122070312,4.252200126647949,19.290000915527344,21.889999389648438,144.02000427246094,727.0,1697.75,1040.0
2022-06-06,2747.5,119.51000213623047,2488.0,118.5,137.74000549316406,1839.199951171875,171.97500610351562,109.2249984741211,4.439499855041504,4.360099792480469,237.5500030517578,132.8249969482422,9.321999549865723,181.25,1985.699951171875,1030.800048828125,4.192999839782715,19.559999465942383,22.073999404907227,144.80999755859375,742.5,1699.25,1093.0
2022-06-07,2742.5,120.56999969482422,2475.0,119.41000366210938,136.9499969482422,1847.5,172.4499969482422,108.42500305175781,4.439499855041504,4.3206000328063965,232.14999389648438,133.72500610351562,9.293000221252441,183.64999389648438,1955.699951171875,1013.7000122070312,4.157700061798096,18.969999313354492,22.159000396728516,145.8800048828125,757.0,1728.25,1071.75
2022-06-08,2786.75,123.58000183105469,2458.0,122.11000061035156,140.6199951171875,1851.9000244140625,175.64999389648438,107.8499984741211,4.458499908447266,4.314300060272217,231.85000610351562,136.8249969482422,8.699000358581543,191.35000610351562,1928.5999755859375,1012.4000244140625,4.22189998626709,18.979999542236328,22.073999404907227,145.33999633789062,764.5,1740.0,1074.75
2022-06-09,2727.75,123.06999969482422,2428.0,121.51000213623047,146.50999450683594,1848.800048828125,176.02499389648438,106.9749984741211,4.388999938964844,4.40369987487793,234.64999389648438,137.0500030517578,8.963000297546387,184.39999389648438,1906.199951171875,976.7000122070312,4.276199817657471,19.290000915527344,21.797000885009766,143.6300048828125,773.0,1769.0,1071.25
2022-06-10,2638.75,122.01000213623047,2385.0,120.66999816894531,145.05999755859375,1871.5,174.47500610351562,107.80000305175781,4.301000118255615,4.366700172424316,228.89999389648438,136.1999969482422,8.850000381469727,185.0500030517578,1897.699951171875,971.7999877929688,4.1722002029418945,18.8700008392334,21.913000106811523,141.50999450683594,773.25,1745.5,1070.75
2022-06-13,2601.0,122.2699966430664,2334.0,120.93000030517578,145.66000366210938,1828.0,171.3249969482422,108.0,4.2164998054504395,4.283400058746338,223.35000610351562,134.0,8.609000205993652,179.8000030517578,1769.199951171875,933.0999755859375,4.035299777984619,18.709999084472656,21.236000061035156,140.33999633789062,769.25,1707.5,1071.0
2022-06-14,2531.25,121.16999816894531,2326.0,118.93000030517578,143.47999572753906,1809.5,171.3000030517578,108.44999694824219,4.161499977111816,4.394000053405762,226.9499969482422,135.1999969482422,7.189000129699707,178.14999389648438,1772.300048828125,911.5,3.993799924850464,18.700000762939453,20.93600082397461,140.08999633789062,768.25,1698.5,1050.25
