Date,Daily Returns
2020-07-13,1.0542458211147157
2020-07-14,1.0557727470628229
2020-07-15,1.0612853280687804
2020-07-16,1.062469617296283
2020-07-17,1.0653974798475714
2020-07-20,1.06484573024983
2020-07-21,1.0710848582100028
2020-07-22,1.078775043136485
2020-07-23,1.0792993604473906
2020-07-24,1.0778062000696453
2020-07-27,1.0827413783775506
2020-07-28,1.082752053034641
2020-07-29,1.0872105127658753
2020-07-30,1.0835530628049628
2020-07-31,1.0882433227131703
2020-08-03,1.1030336844301456
2020-08-04,1.112561617390451
2020-08-05,1.1200223253777946
2020-08-06,1.1294755224583743
2020-08-07,1.1139135785052636
2020-08-10,1.1238149998112008
2020-08-11,1.1065671702029551
2020-08-12,1.110241456954748
2020-08-13,1.1228535811495608
2020-08-14,1.114781546492474
2020-08-17,1.1274077286908912
2020-08-18,1.1365038115617925
2020-08-19,1.1335073599203833
2020-08-20,1.127665243403003
2020-08-21,1.1229435327528887
2020-08-24,1.1256382980655701
2020-08-25,1.128439390001139
2020-08-26,1.1320478758020556
2020-08-27,1.1315470504640683
2020-08-28,1.1434402108076722
2020-08-31,1.1495973063585718
2020-09-01,1.1523229888748074
2020-09-02,1.140184414395161
2020-09-03,1.1374386817924074
2020-09-04,1.1396122527264776
2020-09-08,1.133876735695744
2020-09-09,1.1346373816810917
2020-09-10,1.1382199084097708
2020-09-11,1.1386243570200392
2020-09-14,1.1443156124392526
2020-09-15,1.1518354648590856
2020-09-16,1.1485579806377293
2020-09-17,1.1433678799153042
2020-09-18,1.1513672047063142
2020-09-21,1.1194810052226527
2020-09-22,1.1186338694571207
2020-09-23,1.1123868470253175
2020-09-24,1.113455850884712
2020-09-25,1.111606114178797
2020-09-28,1.1178403449670689
2020-09-29,1.1334007175483727
2020-09-30,1.1359616446674574
2020-10-01,1.132990603335301
2020-10-02,1.1290784317310654
2020-10-05,1.1402057122821132
2020-10-06,1.1405125516237025
2020-10-07,1.1458008437284977
2020-10-08,1.1495782782489008
2020-10-09,1.1656613102915672
2020-10-12,1.1612112111528898
2020-10-13,1.1537276908295115
2020-10-14,1.1541551995897323
2020-10-15,1.1537688128236785
2020-10-16,1.1534344696792151
2020-10-19,1.156007081084241
