,time,BTC,ETH,BNB,XRP,SOL,DOGE,TRX,ADA,AVAX,DOT,MATIC,LTC,SHIB,LINK,BCH,ALGO,NEAR,XLM,ATOM,VET,EOS,FIL,APE,ICP,SUI,FTM,AAVE,GRT,HBAR,XMR,THETA,MANA,ZEC,NEKO,MKR,LDO,SNX,CRO
201,2020-07-20,9164.42,236.17,17.48,0.1948,0.876,0.003228,0.01721,0.1179,0.0,0.0,0.02163,41.98,0.0,7.237,222.88,0.3574,0.0,0.09444,3.885,0.0161,2.566,21.66,0.0,0.0,0.0,0.01625,0.0,0.0,0.04084,69.33,0.2359,0.04124,57.08,0.0,451.99,0.0,3.849,0.1431
202,2020-07-21,9392.83,245.87,17.73,0.1996,0.9806,0.0033,0.01742,0.1232,0.0,0.0,0.02132,43.79,0.0,7.317,230.41,0.3462,0.0,0.09669,4.016,0.0176,2.625,20.83,0.0,0.0,0.0,0.01534,0.0,0.0,0.04159,69.69,0.2406,0.04779,62.45,0.0,458.84,0.0,3.496,0.1445
203,2020-07-22,9537.24,264.18,18.12,0.2039,1.046,0.003292,0.01794,0.1243,0.0,0.0,0.02127,45.05,0.0,7.485,240.15,0.3466,0.0,0.09768,4.015,0.0175,2.667,20.7,0.0,0.0,0.0,0.01464,0.0,0.0,0.04228,71.56,0.2566,0.046,64.43,0.0,485.83,0.0,3.491,0.1471
204,2020-07-23,9615.21,275.65,18.78,0.2086,1.052,0.003303,0.01789,0.1243,0.0,0.0,0.02145,44.99,0.0,7.914,238.65,0.3296,0.0,0.09825,3.962,0.0174,2.659,20.0,0.0,0.0,0.0,0.01461,0.0,0.0,0.04256,73.1,0.2603,0.04781,63.56,0.0,530.65,0.0,3.339,0.1473
205,2020-07-24,9550.23,279.6,19.2,0.2043,0.999,0.003201,0.01796,0.1222,0.0,0.0,0.02141,44.17,0.0,7.444,235.41,0.3122,0.0,0.09582,3.834,0.0171,2.6,20.06,0.0,0.0,0.0,0.0147,0.0,0.0,0.04294,71.68,0.2516,0.04613,63.06,0.0,514.95,0.0,3.338,0.1474
206,2020-07-25,9708.41,305.67,19.82,0.2149,1.255,0.003284,0.01875,0.1439,0.0,0.0,0.02118,49.18,0.0,7.678,251.25,0.3196,0.0,0.1008,3.919,0.0182,2.731,19.29,0.0,0.0,0.0,0.01409,0.0,0.0,0.04292,73.66,0.2602,0.04643,65.77,0.0,525.29,0.0,3.569,0.1511
207,2020-07-26,9942.01,311.47,19.58,0.2154,1.57,0.003254,0.01855,0.1485,0.0,0.0,0.02123,48.14,0.0,7.502,247.75,0.3218,0.0,0.0991,3.816,0.0175,2.716,18.04,0.0,0.0,0.0,0.01511,0.0,0.0,0.04112,78.19,0.2524,0.04429,66.23,0.0,522.85,0.0,3.14,0.1538
208,2020-07-27,11042.94,322.23,19.78,0.2246,1.738,0.003172,0.01873,0.1389,0.0,0.0,0.02029,53.35,0.0,7.117,268.9,0.2879,0.0,0.09486,3.603,0.0157,2.853,18.31,0.0,0.0,0.0,0.01241,0.0,0.0,0.04005,78.58,0.243,0.04002,70.86,0.0,511.73,0.0,2.865,0.1646
209,2020-07-28,10933.26,317.5,20.19,0.2308,1.79,0.003191,0.01914,0.1492,0.0,0.0,0.02022,55.87,0.0,7.25,289.62,0.3152,0.0,0.09734,3.76,0.0161,3.004,20.78,0.0,0.0,0.0,0.01289,0.0,0.0,0.04298,81.38,0.2513,0.04257,70.76,0.0,518.02,0.0,3.369,0.1594
210,2020-07-29,11112.04,318.14,19.9,0.2435,1.655,0.003216,0.0192,0.14,0.0,0.0,0.0207,55.22,0.0,7.103,288.14,0.3081,0.0,0.09511,3.63,0.0156,3.027,19.88,0.0,0.0,0.0,0.0127,0.0,0.0,0.04396,79.17,0.2498,0.0499,72.19,0.0,546.09,0.0,3.267,0.1636
211,2020-07-30,11113.66,335.3,20.0,0.2445,1.683,0.003231,0.01921,0.1414,0.0,0.0,0.02029,56.78,0.0,7.422,291.96,0.3351,0.0,0.09647,3.715,0.0174,3.053,19.72,0.0,0.0,0.0,0.01368,0.0,0.0,0.04286,81.05,0.2585,0.04727,70.54,0.0,572.13,0.0,3.557,0.1625
212,2020-07-31,11352.72,346.94,20.68,0.2599,1.522,0.003206,0.01967,0.1396,0.0,0.0,0.02029,58.23,0.0,7.811,301.19,0.3278,0.0,0.09701,3.797,0.0173,3.096,20.65,0.0,0.0,0.0,0.01335,0.0,0.0,0.04455,84.61,0.2703,0.04592,75.05,0.0,558.78,0.0,3.951,0.1657
213,2020-08-01,11812.42,387.45,21.63,0.2913,1.53,0.003706,0.02049,0.1447,0.0,0.0,0.0206,61.7,0.0,8.323,319.64,0.3288,0.0,0.1077,4.089,0.0174,3.307,18.9,0.0,0.0,0.0,0.01298,0.0,0.0,0.04589,89.72,0.3166,0.04653,89.5,0.0,593.22,0.0,3.798,0.1741
214,2020-08-02,11063.5,371.93,20.95,0.2878,1.73,0.003334,0.01904,0.1343,0.0,0.0,0.02029,56.74,0.0,8.285,283.67,0.3018,0.0,0.1026,3.909,0.0162,2.943,19.15,0.0,0.0,0.0,0.01305,0.0,0.0,0.04354,84.91,0.2805,0.04373,84.31,0.0,566.85,0.0,4.265,0.1644
215,2020-08-03,11234.73,386.25,22.08,0.3103,1.802,0.0034,0.01986,0.1393,0.0,0.0,0.02041,58.54,0.0,9.268,297.05,0.31,0.0,0.1052,3.853,0.0167,3.048,19.21,0.0,0.0,0.0,0.01324,0.0,0.0,0.04404,89.13,0.288,0.04558,82.4,0.0,592.86,0.0,4.152,0.1626
216,2020-08-04,11194.18,389.79,22.31,0.3015,1.86,0.003533,0.02036,0.1435,0.0,0.0,0.0207,57.63,0.0,9.872,288.25,0.3271,0.0,0.1101,4.019,0.0187,3.035,19.3,0.0,0.0,0.0,0.01364,0.0,0.0,0.04319,87.31,0.3326,0.0466,84.9,0.0,587.13,0.0,4.49,0.1574
217,2020-08-05,11752.05,400.98,23.29,0.3027,1.749,0.003504,0.0203,0.1427,0.0,0.0,0.02069,58.92,0.0,9.534,293.8,0.3358,0.0,0.1076,4.155,0.0189,3.054,18.64,0.0,0.0,0.0,0.01588,0.0,0.0,0.04364,90.44,0.3145,0.04972,97.67,0.0,595.95,0.0,4.346,0.1631
218,2020-08-06,11771.27,395.04,22.75,0.3033,2.19,0.003563,0.02026,0.1445,0.0,0.0,0.02175,59.09,0.0,10.24,309.11,0.3642,0.0,0.1063,4.181,0.0198,3.089,19.26,0.0,0.0,0.0,0.01616,0.0,0.0,0.04442,95.56,0.3182,0.058,96.76,0.0,585.5,0.0,4.458,0.1623
219,2020-08-07,11603.82,379.57,22.34,0.2947,2.083,0.003461,0.01985,0.1393,0.0,0.0,0.022,57.21,0.0,10.14,302.51,0.3695,0.0,0.1031,4.016,0.0188,3.01,19.89,0.0,0.0,0.0,0.0167,0.0,0.0,0.04391,94.08,0.3084,0.073,94.51,0.0,582.74,0.0,4.308,0.1628
220,2020-08-08,11770.77,397.56,22.93,0.2953,2.465,0.003503,0.02037,0.1469,0.0,0.0,0.02293,58.41,0.0,12.73,305.33,0.4526,0.0,0.1033,4.438,0.0208,3.064,21.31,0.0,0.0,0.0,0.01749,0.0,0.0,0.04508,94.97,0.3311,0.1048,96.94,0.0,587.48,0.0,4.36,0.1706
221,2020-08-09,11686.34,390.28,22.45,0.288,2.663,0.003431,0.02042,0.1454,0.0,0.0,0.02314,56.97,0.0,13.83,300.11,0.4249,0.0,0.1052,5.28,0.0219,3.03,20.79,0.0,0.0,0.0,0.01811,0.0,0.0,0.04507,92.96,0.3214,0.09781,91.98,0.0,597.64,0.0,4.25,0.1694
222,2020-08-10,11897.41,395.71,22.64,0.2947,3.12,0.003497,0.02152,0.1442,0.0,0.0,0.02411,58.33,0.0,13.49,302.55,0.4692,0.0,0.1063,5.473,0.0214,3.24,20.87,0.0,0.0,0.0,0.01853,0.0,0.0,0.0529,93.83,0.3724,0.09955,89.04,0.0,624.5,0.0,4.834,0.1711
223,2020-08-11,11389.01,378.94,21.24,0.283,3.277,0.003396,0.02015,0.137,0.0,0.0,0.02258,54.12,0.0,12.98,281.54,0.4361,0.0,0.1001,4.915,0.02,3.005,20.72,0.0,0.0,0.0,0.01599,0.0,0.0,0.05153,87.26,0.3545,0.0907,80.87,0.0,597.58,0.0,4.873,0.1631
224,2020-08-12,11570.19,387.19,21.52,0.2824,3.708,0.00347,0.02024,0.1368,0.0,0.0,0.02589,54.55,0.0,16.48,284.86,0.5242,0.0,0.1015,5.914,0.0205,3.025,20.97,0.0,0.0,0.0,0.01862,0.0,0.0,0.05209,89.59,0.4038,0.09796,83.58,0.0,720.8,0.0,5.652,0.1621
225,2020-08-13,11790.68,424.97,21.8,0.2949,3.72,0.003491,0.02232,0.1394,0.0,0.0,0.02743,57.17,0.0,17.21,296.06,0.6714,0.0,0.1012,6.101,0.0195,3.141,28.66,0.0,0.0,0.0,0.01929,0.0,0.0,0.05138,92.04,0.3971,0.0925,87.44,0.0,790.99,0.0,5.083,0.1656
226,2020-08-14,11774.52,438.51,23.13,0.3004,3.4,0.00356,0.02477,0.1386,0.0,0.0,0.02846,56.81,0.0,16.98,293.66,0.6388,0.0,0.1051,6.108,0.0206,3.263,28.49,0.0,0.0,0.0,0.02,0.0,0.0,0.05446,91.54,0.4018,0.093,85.18,0.0,730.92,0.0,6.16,0.1671
227,2020-08-15,11860.91,432.57,23.03,0.2992,3.167,0.003541,0.02524,0.1386,0.0,0.0,0.03059,59.92,0.0,19.22,302.33,0.6352,0.0,0.1071,6.077,0.0196,3.719,28.56,0.0,0.0,0.0,0.02708,0.0,0.0,0.05232,89.92,0.3838,0.09855,85.14,0.0,694.85,0.0,6.865,0.1699
228,2020-08-16,11917.97,433.85,23.53,0.3046,3.39,0.003523,0.02829,0.139,0.0,0.0,0.02977,63.92,0.0,18.83,308.44,0.6294,0.0,0.1154,6.244,0.0199,3.884,32.74,0.0,0.0,0.0,0.02607,0.0,0.0,0.05377,91.23,0.3979,0.09883,85.33,0.0,693.55,0.0,6.407,0.1722
229,2020-08-17,12301.19,431.26,23.54,0.3157,3.105,0.003588,0.03043,0.1409,0.0,0.0,0.02911,67.29,0.0,16.86,318.6,0.5885,0.0,0.1139,5.918,0.02,3.781,26.77,0.0,0.0,0.0,0.02635,0.0,0.0,0.05704,93.58,0.3872,0.0946,86.91,0.0,685.99,0.0,6.174,0.1701
230,2020-08-18,11956.69,422.19,23.0,0.3027,3.335,0.003506,0.0288,0.1372,0.0,0.0,0.02741,65.51,0.0,16.2,303.46,0.5568,0.0,0.1083,5.828,0.01919,3.585,27.23,0.0,0.0,0.0,0.02965,0.0,0.0,0.05318,93.41,0.4363,0.08522,83.24,0.0,675.07,0.0,6.133,0.1706
231,2020-08-19,11760.37,407.85,22.38,0.2899,2.93,0.003397,0.02633,0.1297,0.0,0.0,0.02552,62.11,0.0,16.18,292.95,0.5965,0.0,0.1021,5.659,0.0179,3.351,30.58,0.0,0.0,0.0,0.0299,0.0,0.0,0.0502,91.31,0.4045,0.0828,76.28,0.0,650.13,0.0,6.108,0.162
232,2020-08-20,11863.43,416.04,23.1,0.2924,3.22,0.003492,0.02746,0.1342,0.0,0.0,0.02684,62.82,0.0,16.05,294.67,0.6273,0.0,0.1072,6.307,0.0194,3.444,30.71,0.0,0.0,0.0,0.03541,0.0,0.0,0.05231,101.56,0.4568,0.09323,78.92,0.0,662.0,0.0,6.188,0.1667
233,2020-08-21,11527.35,387.98,22.06,0.2792,3.0,0.003378,0.02427,0.1229,0.0,2.957,0.025,59.16,0.0,13.83,282.72,0.531,0.0,0.09955,5.605,0.018,3.248,27.62,0.0,0.0,0.0,0.02798,0.0,0.0,0.04896,92.2,0.4233,0.09393,73.49,0.0,603.77,0.0,5.324,0.1701
234,2020-08-22,11670.42,395.46,22.22,0.2862,3.047,0.003401,0.02512,0.1253,0.0,4.49,0.02542,60.25,0.0,15.84,286.66,0.5648,0.0,0.1022,6.423,0.0182,3.367,28.32,0.0,0.0,0.0,0.03187,0.0,0.0,0.05009,94.59,0.4512,0.09363,76.86,0.0,642.28,0.0,5.834,0.17
235,2020-08-23,11651.52,390.72,21.85,0.2849,3.275,0.003405,0.02434,0.1215,0.0,3.981,0.02529,60.55,0.0,15.16,284.62,0.6141,0.0,0.1029,8.532,0.0178,3.324,31.0,0.0,0.0,0.0,0.03309,0.0,0.0,0.04889,91.29,0.4864,0.09174,84.4,0.0,639.7,0.0,5.694,0.1718
236,2020-08-24,11756.4,408.03,22.61,0.2887,3.33,0.003403,0.02512,0.1237,0.0,4.574,0.02801,62.11,0.0,15.14,290.89,0.6302,0.0,0.103,8.204,0.0182,3.388,32.33,0.0,0.0,0.0,0.0315,0.0,0.0,0.04973,93.73,0.5541,0.09489,80.29,0.0,678.05,0.0,6.245,0.176
237,2020-08-25,11330.56,383.34,21.41,0.2767,3.26,0.0033,0.02318,0.1126,0.0,5.559,0.02556,58.44,0.0,14.13,275.9,0.5621,0.0,0.09734,8.389,0.0169,3.126,32.75,0.0,0.0,0.0,0.02933,0.0,0.0,0.04649,88.59,0.5068,0.08069,73.06,0.0,639.54,0.0,5.854,0.1698
238,2020-08-26,11466.89,386.02,22.22,0.2765,3.55,0.00328,0.02372,0.1144,0.0,6.089,0.02705,58.15,0.0,15.2,274.86,0.5502,0.0,0.09804,7.715,0.0172,3.12,33.04,0.0,0.0,0.0,0.02876,0.0,0.0,0.0464,88.99,0.4968,0.08716,74.98,0.0,641.46,0.0,6.122,0.1711
239,2020-08-27,11331.02,382.99,23.13,0.2646,3.442,0.0032,0.02303,0.1073,0.0,5.658,0.02599,56.11,0.0,14.52,264.69,0.5216,0.0,0.09378,7.29,0.016,2.981,37.25,0.0,0.0,0.0,0.0264,0.0,0.0,0.04405,89.69,0.451,0.08699,72.16,0.0,617.88,0.0,6.089,0.1704
240,2020-08-28,11535.21,395.54,23.09,0.2719,3.995,0.003241,0.02394,0.1096,0.0,6.183,0.02714,57.42,0.0,15.12,268.89,0.5339,0.0,0.0957,7.57,0.0163,3.118,42.1,0.0,0.0,0.0,0.02753,0.0,0.0,0.04494,94.39,0.4754,0.1076,76.31,0.0,635.71,0.0,6.867,0.1738
241,2020-08-29,11480.48,398.95,22.97,0.2741,3.95,0.0033,0.02503,0.1166,0.0,6.146,0.02781,57.15,0.0,16.38,268.3,0.5342,0.0,0.09629,7.276,0.0168,3.132,43.63,0.0,0.0,0.0,0.0266,0.0,0.0,0.04546,92.7,0.5061,0.11,78.8,0.0,631.31,0.0,6.536,0.1733
242,2020-08-30,11716.54,429.18,23.64,0.2831,4.42,0.003308,0.02692,0.1176,0.0,5.897,0.02769,62.9,0.0,16.47,279.44,0.5183,0.0,0.09825,7.638,0.0171,3.265,56.26,0.0,0.0,0.0,0.03501,0.0,0.0,0.0471,96.27,0.4985,0.1035,81.15,0.0,677.33,0.0,7.294,0.1781
243,2020-08-31,11657.81,434.14,23.15,0.2814,4.81,0.003286,0.02928,0.1226,0.0,6.28,0.02691,60.99,0.0,15.6,273.73,0.5023,0.0,0.09684,7.207,0.0174,3.211,54.69,0.0,0.0,0.0,0.03937,0.0,0.0,0.0457,93.18,0.4766,0.09584,78.36,0.0,681.05,0.0,7.315,0.1804
244,2020-09-01,11926.69,475.99,24.74,0.2955,4.317,0.003306,0.03489,0.1247,0.0,6.25,0.02589,62.73,0.0,16.08,292.08,0.517,0.0,0.09885,7.229,0.0169,3.477,50.06,0.0,0.0,0.0,0.04187,0.0,0.0,0.0453,96.95,0.4868,0.09815,83.26,0.0,717.99,0.0,7.113,0.1829
245,2020-09-02,11397.9,439.83,24.71,0.2762,4.185,0.0031,0.03458,0.1153,0.0,6.145,0.02383,58.1,0.0,14.78,263.98,0.4641,0.0,0.0924,6.653,0.016,3.106,43.12,0.0,0.0,0.0,0.0552,0.0,0.0,0.04266,91.14,0.475,0.09166,75.97,0.0,662.22,0.0,6.373,0.1742
246,2020-09-03,10174.62,382.46,20.37,0.2449,3.493,0.002864,0.04051,0.09523,0.0,5.721,0.01975,48.37,0.0,12.05,214.48,0.3502,0.0,0.07896,4.983,0.0124,2.621,39.94,0.0,0.0,0.0,0.04096,0.0,0.0,0.03878,77.38,0.4031,0.085,56.88,0.0,562.99,0.0,5.246,0.1558
247,2020-09-04,10467.33,385.91,21.03,0.2545,3.553,0.002816,0.03572,0.102,0.0,5.114,0.01955,50.48,0.0,12.39,230.6,0.3755,0.0,0.08113,5.497,0.0143,3.006,43.92,0.0,0.0,0.0,0.045,0.0,0.0,0.03894,82.23,0.4249,0.08415,59.83,0.0,587.22,0.0,5.354,0.1576
248,2020-09-05,10167.97,335.24,19.49,0.2375,2.567,0.002755,0.02991,0.08985,0.0,4.152,0.0185,47.77,0.0,10.61,225.53,0.3423,0.0,0.07553,4.916,0.0122,2.937,38.29,0.0,0.0,0.0,0.03017,0.0,0.0,0.03617,77.57,0.3932,0.0782,55.86,0.0,513.69,0.0,4.47,0.1525
249,2020-09-06,10260.37,352.69,23.18,0.2399,3.038,0.002787,0.03155,0.09271,0.0,4.787,0.01878,47.95,0.0,12.79,227.88,0.3761,0.0,0.07745,5.184,0.0123,2.905,37.75,0.0,0.0,0.0,0.03361,0.0,0.0,0.0366,80.16,0.4282,0.07826,58.98,0.0,544.31,0.0,4.96,0.1502
250,2020-09-07,10379.08,353.7,22.46,0.2422,2.947,0.0028,0.03234,0.09351,0.0,4.598,0.019,48.85,0.0,12.47,228.86,0.3725,0.0,0.0786,5.053,0.0122,2.856,33.92,0.0,0.0,0.0,0.0319,0.0,0.0,0.0368,82.48,0.416,0.07675,61.89,0.0,528.92,0.0,4.638,0.1501
251,2020-09-08,10128.54,337.45,23.26,0.2366,2.466,0.002721,0.03507,0.09104,0.0,4.272,0.01817,47.45,0.0,11.74,222.42,0.3491,0.0,0.0774,4.941,0.0121,2.767,31.35,0.0,0.0,0.0,0.02946,0.0,0.0,0.03606,84.03,0.3979,0.0739,58.66,0.0,507.77,0.0,4.249,0.1493
252,2020-09-09,10228.85,351.15,24.52,0.2392,3.6,0.002774,0.03406,0.09338,0.0,4.699,0.02058,47.86,0.0,12.35,224.32,0.4131,0.0,0.07834,5.316,0.0128,2.752,31.91,0.0,0.0,0.0,0.03069,0.0,0.0,0.03713,84.24,0.4776,0.07849,59.95,0.0,522.53,0.0,5.002,0.1512
253,2020-09-10,10345.68,368.09,24.51,0.2432,3.445,0.002802,0.03303,0.09714,0.0,4.571,0.02055,48.7,0.0,12.52,227.6,0.4129,0.0,0.08112,5.315,0.013,2.781,34.0,0.0,0.0,0.0,0.03272,0.0,0.0,0.03879,85.43,0.4888,0.08194,62.05,0.0,532.69,0.0,5.726,0.1515
254,2020-09-11,10398.5,373.99,25.42,0.2427,3.403,0.002799,0.0335,0.097,0.0,4.641,0.02137,49.02,0.0,12.45,225.54,0.4109,0.0,0.08374,5.349,0.0133,2.788,33.47,0.0,0.0,0.0,0.03048,0.0,0.0,0.03854,83.94,0.5008,0.08503,63.49,0.0,524.2,0.0,5.995,0.1632
255,2020-09-12,10448.0,388.04,28.53,0.2476,3.322,0.002801,0.0328,0.09779,0.0,5.128,0.0213,50.85,0.0,12.72,230.27,0.4087,0.0,0.08387,5.612,0.0134,2.807,36.15,0.0,0.0,0.0,0.03014,0.0,0.0,0.03847,86.53,0.5489,0.08469,65.68,0.0,513.44,0.0,6.141,0.1651
256,2020-09-13,10332.36,366.28,31.18,0.2422,3.263,0.002774,0.03062,0.09503,0.0,5.318,0.01985,48.15,0.0,12.07,222.15,0.3774,0.0,0.08003,5.305,0.0128,2.722,37.32,0.0,0.0,0.0,0.02674,0.0,0.0,0.03684,85.88,0.5436,0.08171,62.49,0.0,497.7,0.0,5.395,0.162
257,2020-09-14,10678.31,377.26,31.16,0.2457,3.265,0.002791,0.03043,0.09677,0.0,5.358,0.02055,49.12,0.0,12.13,225.95,0.3816,0.0,0.08019,5.377,0.0129,2.731,38.22,0.0,0.0,0.0,0.0295,0.0,0.0,0.03739,91.4,0.5289,0.08228,63.29,0.0,486.42,0.0,5.185,0.1696
258,2020-09-15,10786.7,364.16,27.11,0.2433,2.902,0.002894,0.0279,0.09334,0.0,5.057,0.0204,48.31,0.0,10.95,235.26,0.3539,0.0,0.07782,4.869,0.0127,2.708,39.98,0.0,0.0,0.0,0.02673,0.0,0.0,0.03577,90.88,0.5357,0.08042,59.36,0.0,455.1,0.0,4.496,0.1691
259,2020-09-16,10957.1,365.09,27.85,0.2468,2.547,0.002803,0.02643,0.09145,0.0,5.07,0.0201,47.76,0.0,10.74,230.87,0.3595,0.0,0.07995,5.123,0.0125,2.715,46.68,0.0,0.0,0.0,0.02699,0.0,0.0,0.03615,88.11,0.5259,0.07851,58.39,0.0,474.39,0.0,4.801,0.168
260,2020-09-17,10945.14,389.54,27.1,0.2523,2.9,0.002806,0.02803,0.09418,0.0,5.321,0.02055,48.88,0.0,11.02,233.02,0.3565,0.0,0.08041,5.063,0.0136,2.741,46.59,0.0,0.0,0.0,0.02719,0.0,0.0,0.03461,92.52,0.5597,0.08065,59.66,0.0,503.8,0.0,4.49,0.1664
261,2020-09-18,10937.89,384.47,27.67,0.2508,3.124,0.002785,0.02903,0.09105,0.0,5.227,0.02112,48.54,0.0,10.09,234.18,0.3367,0.0,0.07823,4.968,0.0144,2.694,44.42,0.0,0.0,0.0,0.03854,0.0,0.0,0.03436,92.24,0.5755,0.07937,57.87,0.0,499.0,0.0,4.561,0.165
262,2020-09-19,11083.61,385.27,27.2,0.2512,3.009,0.002782,0.02777,0.09145,0.0,4.894,0.02099,48.52,0.0,10.12,233.31,0.342,0.0,0.07854,4.939,0.0153,2.706,44.36,0.0,0.0,0.0,0.03985,0.0,0.0,0.03451,94.16,0.5796,0.08033,57.98,0.0,513.2,0.0,4.3,0.168
263,2020-09-20,10921.85,371.02,26.37,0.2465,2.886,0.002774,0.02696,0.08939,0.0,4.645,0.02196,47.1,0.0,9.736,226.19,0.3285,0.0,0.07693,4.664,0.0145,2.672,42.02,0.0,0.0,0.0,0.03466,0.0,0.0,0.03351,92.37,0.5573,0.07905,57.55,0.0,475.15,0.0,4.192,0.16
264,2020-09-21,10418.14,340.19,23.02,0.2309,2.779,0.002608,0.02494,0.07988,0.0,4.069,0.01916,43.14,0.0,8.708,212.53,0.2869,0.0,0.06998,4.078,0.0126,2.507,40.48,0.0,0.0,0.0,0.03722,0.0,0.0,0.03144,88.85,0.5712,0.07035,51.59,0.0,452.92,0.0,3.615,0.1525
265,2020-09-22,10534.73,344.25,24.05,0.2331,2.95,0.002696,0.02497,0.0816,5.25,4.16,0.01965,44.5,0.0,8.748,220.18,0.3064,0.0,0.07162,4.204,0.0124,2.574,40.27,0.0,0.0,0.0,0.04451,0.0,0.0,0.03202,92.33,0.5766,0.07219,53.37,0.0,462.06,0.0,4.283,0.1528
266,2020-09-23,10238.09,320.19,22.82,0.2215,2.832,0.002545,0.02488,0.07665,3.525,4.01,0.01789,42.96,0.0,7.64,207.73,0.2684,0.0,0.0673,3.841,0.0114,2.442,40.58,0.0,0.0,0.0,0.03548,0.0,0.0,0.02989,86.91,0.5546,0.06929,51.77,0.0,436.01,0.0,3.696,0.1472
267,2020-09-24,10742.98,349.18,24.57,0.2329,3.144,0.002682,0.02629,0.08271,4.59,4.374,0.01903,44.97,0.0,9.872,216.36,0.2941,0.0,0.07042,4.481,0.0123,2.535,42.02,0.0,0.0,0.0,0.0396,0.0,0.0,0.0322,91.72,0.6404,0.07523,55.19,0.0,486.17,0.0,4.451,0.1543
268,2020-09-25,10694.12,352.02,24.68,0.2415,3.193,0.002699,0.02713,0.09702,4.718,4.401,0.01963,46.03,0.0,10.73,216.66,0.3176,0.0,0.07459,4.798,0.0129,2.548,41.2,0.0,0.0,0.0,0.04168,0.0,0.0,0.03228,92.72,0.6674,0.0763,54.85,0.0,504.0,0.0,4.943,0.1537
269,2020-09-26,10734.23,354.23,26.2,0.2416,3.143,0.002693,0.02725,0.09553,4.529,4.322,0.01898,46.03,0.0,10.33,221.45,0.3252,0.0,0.07383,4.598,0.0128,2.569,41.21,0.0,0.0,0.0,0.04017,0.0,0.0,0.03221,94.48,0.6974,0.07974,56.2,0.0,524.52,0.0,5.222,0.1548
270,2020-09-27,10781.47,357.73,26.25,0.2433,3.163,0.002712,0.02658,0.1013,4.657,4.282,0.01899,46.09,0.0,10.79,229.43,0.3207,0.0,0.07336,4.722,0.0127,2.591,41.4,0.0,0.0,0.0,0.04102,0.0,0.0,0.03157,97.02,0.7504,0.07886,55.6,0.0,502.21,0.0,5.158,0.1549
271,2020-09-28,10699.0,354.01,26.98,0.241,2.952,0.002653,0.02629,0.1005,4.206,4.412,0.019,45.25,0.0,10.27,225.86,0.3269,0.0,0.07313,4.827,0.0127,2.564,40.65,0.0,0.0,0.0,0.03908,0.0,0.0,0.03183,94.84,0.7169,0.08038,56.18,0.0,512.91,0.0,4.942,0.1547
272,2020-09-29,10841.29,359.92,28.83,0.2428,2.949,0.002697,0.02632,0.1012,4.143,4.484,0.01968,45.7,0.0,10.14,229.08,0.3396,0.0,0.07411,5.309,0.0132,2.602,42.16,0.0,0.0,0.0,0.03902,0.0,0.0,0.03204,100.23,0.7803,0.08922,61.33,0.0,526.24,0.0,4.974,0.1532
273,2020-09-30,10779.42,359.82,29.34,0.2418,2.896,0.00263,0.02624,0.1011,4.333,4.322,0.0204,46.27,0.0,9.867,228.09,0.347,0.0,0.07487,5.374,0.0135,2.578,42.07,0.0,0.0,0.0,0.03894,0.0,0.0,0.03178,108.33,0.7481,0.08371,64.16,0.0,571.38,0.0,4.75,0.1523
274,2020-10-01,10622.79,353.21,27.46,0.2381,2.865,0.002619,0.02582,0.098,4.154,4.325,0.01901,46.27,0.0,9.653,228.07,0.3349,0.0,0.07309,5.141,0.0128,2.548,40.9,0.0,0.0,0.0,0.03729,0.0,0.0,0.03088,103.52,0.7284,0.07699,64.66,0.0,576.08,0.0,4.686,0.1497
275,2020-10-02,10576.64,345.83,27.33,0.2341,2.626,0.002588,0.02598,0.09287,3.916,4.12,0.01859,44.94,0.0,9.218,219.78,0.3154,0.0,0.071,4.904,0.0119,2.481,40.58,0.0,0.0,0.0,0.0342,0.0,0.0,0.03038,101.57,0.6993,0.07369,63.87,0.0,551.78,0.0,4.419,0.147
276,2020-10-03,10552.04,346.32,28.24,0.2329,2.55,0.002599,0.02718,0.09331,4.021,4.047,0.01872,45.56,0.0,9.271,218.74,0.3153,0.0,0.07108,5.01,0.0118,2.48,39.34,0.0,0.0,0.0,0.03254,0.0,0.0,0.031,103.5,0.7543,0.07543,60.79,0.0,557.19,0.0,4.391,0.1466
277,2020-10-04,10675.52,352.61,29.03,0.248,2.526,0.002652,0.02645,0.09692,3.968,4.155,0.01885,46.72,0.0,9.396,220.98,0.3121,0.0,0.07291,5.321,0.0117,2.519,34.86,0.0,0.0,0.0,0.03182,0.0,0.0,0.03134,105.37,0.7716,0.07514,63.11,0.0,569.75,0.0,4.389,0.1472
278,2020-10-05,10795.11,353.76,28.61,0.2503,2.651,0.002617,0.02647,0.09754,3.985,4.152,0.01908,46.35,0.0,9.607,221.84,0.3184,0.0,0.07337,5.362,0.0114,2.529,36.48,0.0,0.0,0.0,0.03131,0.0,0.0,0.03115,112.49,0.7466,0.07635,65.76,0.0,565.12,0.0,4.19,0.1498
279,2020-10-06,10603.9,340.85,27.71,0.2456,2.172,0.002602,0.02557,0.09293,3.546,3.753,0.0174,46.0,0.0,8.772,219.71,0.2862,0.0,0.07233,4.733,0.01019,2.696,37.83,0.0,0.0,0.0,0.02601,0.0,0.0,0.03003,106.15,0.6882,0.07021,61.46,0.0,520.33,0.0,3.58,0.1476
